"Data Source","World Development Indicators",

"Last Updated Date","2016-04-11",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"East Asia & Pacific (all income levels)","EAS","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","816883.6612","543938.3378","1013238.4563","1001776.0548","588318.9212","588276.1452","708246.8322","1207290.2142","1073744.1222","1134431.8382","1295124.6282","1108294.4712","2576811.2382","2136264.6538","1263888.4542","1187658.2633","1589901.1502","2364043.5192","1409067.2882","1224939.5852","1795875.0476","2519229.11046","2825706.34812","2071047.60166","2562226.21932","2037305.89438","1778221.38754","4966329.01758","1773566.1944","1344121.49341","942947.7829","1176033.999","2025922.4497","1193326.38658","1692745.3711","1224955.1313","2379887.33176","1344758.0857","897333.401800001","1483673.3133","884104.807860002","1207261.70786","1227261.70786","","","",
"Europe & Central Asia (developing only)","ECA","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","58631.868","57491.64372","71658.5961","60685.151","57917.26595","58932.0359499999","63481.558","61762.64272","59935.56595","60443.73595","61546.1359500001","63999.60272","63799.80272","62634.7359500001","65494.8027199999","68245.478","72733.09072","73126.36072","73680.61072","74090.8807199999","78731.92974","71796.8325300001","70712.4023299999","70530.1540200001","68009.90323","63566.80402","88368.0767000001","68480.82452","33738.000713","20361.8653299999","28969.03638785","34865.0518","83976.80087","34877.185131","44947.22524","42105.36968","52759.42489","41469.51878","42928.5347","28229.2845099996","48248.9422500005","48248.9422499996","48248.9422499994","","","",
"Europe & Central Asia (all income levels)","ECS","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","454382.4577","452669.59472","514687.59025","477439.4643","470724.19335","474550.54325","499084.42305","499216.53002","495405.63819","500844.65299","508109.34864","520528.99879","520892.50971","520668.54082","537129.91154","549280.59361","577976.80046","592182.84372","608119.2266","622808.879","654084.03889","626596.39852","613392.04948","618101.4756","604598.23372","581439.33634","683126.62107","599969.77751","1359954.944723","445924.38281","675631.86127785","539376.4598887","895888.658089","1331468.648961","257846.42043","389208.7908105","570469.99421","387023.115474","784031.8770827","446836.757394","478427.972186002","556609.972185998","556609.972185997","","","",
"Ecuador","ECU","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","503.119999999999","374.723","468.921000000001","416.900000000001","461.239","531.104000000001","617.574000000003","525.782","623.344000000001","668.875000000002","721.115","692.446000000001","737.960999999999","766.869999999999","679.427000000002","720.399","766.915999999999","887.826000000002","817.005000000003","843.731000000002","930.227099999998","900.405000000001","933.793000000002","985.442999999999","812.688000000002","857.865000000001","876.117000000004","884.542999999999","847.401999999998","382.101999999996","1969.78","1785.64","261.148999999999","472.631999999999","942.182999999999","969.773000000003","465.338999999999","1378.05","660.737999999998","1237.31000000001","141.073200000001","141.073200000002","141.073200000003","","","",
"Egypt, Arab Rep.","EGY","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","-9.09494701772928E-13","76.3750000000045","134.749999999998","214.625000000004","267.5","413.575000000003","905.249999999996","1321.125","1442","1538.875","1715.75","1894.625","2014.49999999999","2062.375","2192.25000000001","2513.12499999999","2244.00000000001","2454.87500000001","2257.75","2238.625","2067.5281","2172.66200000001","2143.012","2072.55000000001","2076.34","1911.9","2397.19999999999","2097.9","2285.59999999999","2451.20000000001","2622.24069999999","2694.07020000001","2786.8844","2845.1266","2981.28579999999","3245.91670000001","3411.62239999999","3586.6515","3677.18299999999","3828.42939999998","3964.5845","3964.58450000002","3964.58449999997","","","",
"Euro area","EMU","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","63245.567","65586.6203000001","67294.2005499999","70792.6302","74532.1055","74452.2420999999","77089.6823500001","80296.3425999999","81123.4483399999","82231.0968399999","85054.83129","85969.2950100001","84691.17781","85377.56239","88554.85802","87918.6354900001","95939.62164","104474.75284","114019.33462","122912.48024","128633.80802","128529.59656","126989.33421","129561.79829","128846.94701","126597.27614","131660.43452","132525.27411","74298.4900099999","63968.4512999999","76852.0682000001","64406.0028586999","65561.774019","77258.65636","73795.11474","89001.7331705","85863.6655699999","92991.752704","91383.8828326999","98217.6732","103457.1371","103457.137099998","103457.137099998","","","",
"Eritrea","ERI","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","3.41060513164848E-13","1.13686837721616E-13","-1.13686837721616E-13","1.13686837721616E-13","1.13686837721616E-13","0","-1.13686837721616E-13","-2.27373675443232E-13","4.54747350886464E-13","1.13686837721616E-13","-1.13686837721616E-13","1.13686837721616E-13","-3.41060513164848E-13","1.13686837721616E-13","-1.13686837721616E-13","-2.27373675443232E-13","2.27373675443232E-13","2.27373675443232E-13","0","2.27373675443232E-13","2.27373675443232E-13","-1.13686837721616E-13","-2.27373675443232E-13","-3.41060513164848E-13","-3.41060513164848E-13","0","0","0","209","220","263.665999999999","171.012","116.323","72.9999999999995","45.0000000000002","26.9999999999995","44.0000000000002","266","256.000000000001","-3.18323145620525E-12","18.0000000000009","18.0000000000009","17.9999999999952","","","",
"Spain","ESP","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","1868.69999999999","2001.02000000001","2178.84","2498.55999999999","2874.88","2961.60000000001","3177.72","3336.84000000001","3481.96000000001","4434.08000000001","5860.19999999999","6032.31999999999","5626.43999999998","5735.56000000001","6067.68","5955.8","5956.91999999999","5389.03999999999","5568.16000000002","6478.27999999998","6270.39999999999","6409.58900000001","6575.77799999999","6501.96700000003","6452.155","6724.34499999998","7014.53299999998","6963.722","10729.55","7672.33999999999","11474.55","7941.60000000002","8067.68600000002","10478.43","10600.62","11786.17","15059.46","11273.831","11646.062","12856.7","12885.6","12885.5999999994","12885.6","","","",
"Estonia","EST","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","13927.09","13927.1202","13927.1505","13927.1807","13927.221","13927.2512","13927.2914","13927.3217","13927.3619","13927.3922","13927.769","13927.804","13927.834","13927.87","13927.911","13927.947","13927.988","13928.04","13928.081","13928.141","13928.17941","13666.654","13407.3649","13150.476","12895.845","12644.38","12395.25","12148.64","9.25","11.0799999999997","13.2999999999998","16.1800000000001","52.0217999999999","30.0524799999985","36.9119200000013","39.6200000000018","91.8850999999993","48.3899999999988","53.6199999999994","59.6642400000005","63.8899999999992","63.8899999999443","63.8900000000014","","","",
"Ethiopia","ETH","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","-3.63797880709171E-12","17.4999999999964","35","52.4999999999964","70","87.4999999999964","105.000000000004","122.5","139.999999999996","157.499999999993","175","192.500000000004","210","227.500000000004","244.999999999996","262.499999999989","280.000000000004","297.5","315","332.5","350.000553000005","359.725640000001","369.452049999993","379.195499999998","388.956599999994","398.758000000009","408.828000000005","418.93","113598.2","137652.91","107067.62","67270.92","99815.38","88029.59","90671.47","111126.3","72953.4","87990.4","71617.2","74186.4999999996","73536.9999999997","73537","73536.9999999999","","","",
"European Union","EUU","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","68937.1390000001","73897.1850000001","78117.4421499999","84781.6343000001","91605.7714","93751.5782999998","99008.6540500002","104767.7923","107716.27224","111309.94604","116570.32269","118666.72107","118481.07499","121743.96987","127626.27882","129080.57061","139354.84974","150050.398","161942.98588","172963.72328","179138.28702","180798.16229","176150.78615","177875.83158","179779.26549","178517.38432","183632.64137","184691.26699","89398.7415099998","79348.19348","92501.1635900001","80389.8350786999","82407.857919","95488.2668699999","92322.33227","109217.6142305","108566.71082","117759.288474","117440.3255827","123899.910284","131522.744436001","131522.744435999","131522.744435998","","","",
"Fragile and conflict affected situations","FCS","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","2051847.57726667","1310388.99596667","1452825.34766667","1723208.62906667","1285486.51063333","1415819.6857","1303261.74726667","1637259.24223333","1781649.09043333","2004226.102","1946734.4078","1699737.0953","1836361.4471","2364035.1414","1667497.473","1558450.32123333","1592168.54963333","2103155.75463333","1608118.3596","1491423.36846667","2171726.753219","1861099.44535233","2775138.95520067","1935930.63853333","1970711.31951","2101438.4736","1737600.29423667","1690232.50635667","2361937.5175","1998865.2318","1949638.1355","1616618.8926","1739625.34974","1933868.77399","1888685.77801","1958036.49295","1829285.3974","1865079.7646","1756844.83185","1648885.91072","1772589.87685","1972589.87685","1972589.87685","","","",
"Finland","FIN","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","240.214999999998","285.4639","546.947550000002","822.75109999999","1082.698","1350.9285","1613.67615","1896.5469","257.027540000006","299.083539999993","336.792890000009","369.476210000001","402.630409999999","434.944789999996","463.421420000002","504.237689999996","535.018539999998","559.660539999993","579.251520000003","602.068440000005","629.331409999997","632.139130000003","655.57550999999","666.56434","704.677780000006","750.691739999997","784.870919999992","824.210329999994","936.929999999996","450.799999999999","530.700000000003","581.072440000003","723.871100000002","943.852999999998","764.299999999998","870.555900000007","943.8264","1033.0241","1087.51016000001","1094.38084999999","1284.34","1284.33999999994","1284.34000000007","","","",
"Fiji","FJI","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","-5.6843418860808E-14","4.00000000000003","8.00000000000006","12","16","20","24","27.9999999999999","32.0000000000001","36","40","44.0000000000001","48.0000000000001","51.9999999999999","55.9999999999999","60","64.0000000000001","68.0000000000001","72.0000000000001","76.0000000000002","79.9999999999999","79.9999999999999","79.9999999999999","79.9999999999997","80.0000000000001","80","80.0000000000001","80","254","0","9","5.99999999999994","4.00000000000011","133","10.9999999999999","5.99999999999994","19","40","16.9999999999999","290","52","52.0000000000001","52.0000000000002","","","",
"France","FRA","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","5426.89999999994","5418.375","5659.34999999995","5876.125","6036.5","6022.87499999999","6651.25000000003","7331.62499999996","7707.99999999996","8324.37999999995","8963.74999999999","9153.12000000005","9022.50000000003","9071.88000000002","9501.24999999999","8500.61999999998","9070.00000000001","9839.38","10288.75","10108.12","12247.5","12818.2","14328.8999999999","16879.57","14420.27","10780.98","11581.6799999999","12272.35","11361.371","11942.107","13632.499","13369.2097999999","14074.8374999999","15050.556","15276.3832","15168.6463","16518.8161","17933.5459","19364.9017","20118.0143999999","21845.1270000001","21845.1270000001","21845.1269999994","","","",
"Faroe Islands","FRO","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","0","0.525000000000004","1.05","1.575","2.1","2.625","3.15","3.675","4.20000000000001","4.725","5.25","5.775","6.3","6.825","7.35","7.87499999999999","8.4","8.925","9.45","9.975","10.5","10.5","10.5","10.5","10.5","10.5","10.5","10.5","2.66453525910038E-15","4.44089209850063E-15","3.5527136788005E-15","2.66453525910038E-15","-2.66453525910038E-15","-7.105427357601E-15","2.66453525910038E-15","-1.77635683940025E-15","-8.88178419700125E-16","8.88178419700125E-16","1.77635683940025E-15","3.73034936274053E-14","3.46389583683049E-14","2.93098878501041E-14","3.90798504668055E-14","","","",
"Micronesia, Fed. Sts.","FSM","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","4537.18","2729.26","2890.33","3068.23","2708.36","3146.69","2798.86","3196.35","3365.6","4373.43","3688.71","3257.63","3658.56","3685.52","2945","2972.5","2755.39","3712.8","2708.44","2993.02","4100.75162","3468.6626","5373.0027","3220.3898","3691.3318","3721.3062","3211.6732","3063.9156","26484.98","25252.24","22621.92","2483.91","2008.81","3154.97","3922.16","2988.48","4396.61","4071.7","49349.9","4440.00000000002","23213.1","23213.1","23213.1","","","",
"United Kingdom","GBR","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","1485.20000000003","2203.34000000002","3258.18000000005","4466.32000000004","5312.76000000005","5761.19999999995","6724.64000000006","7822.07999999996","8387.52000000005","9214.95999999995","9951.40000000003","9808.84000000005","9721.28000000005","10466.72","11241.16","11636.6","12351.0400000001","12947.48","13873.92","14524.36","14708.8","15498.8","15358.8","14548.8","16945.8","17409.8","17375.8","17260.8","9081.68999999997","9472.43799999999","8647.00800000006","8579.68109999996","9484.99999999998","10027.4169999999","9515.66912999998","10254.21583","11160.9178000001","12255.8161","12910.49064","13367.64129","14312","14312.0000000003","14311.9999999998","","","",
"Georgia","GEO","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","9.09494701772928E-13","10.4999999999995","20.9999999999991","31.4999999999986","42.0000000000018","52.5000000000018","62.9999999999973","73.5000000000036","84.0000000000036","94.4999999999991","104.999999999995","115.499999999999","126.000000000004","136.500000000003","146.999999999996","157.499999999996","168.000000000002","178.500000000002","189.000000000005","199.5","210.004700000001","208.890400000001","207.747899999999","206.6383","205.555999999999","204.585999999999","203.749000000001","202.947","3.67283000000089","23.5843999999997","3.28131200000053","232.346000000001","15.9206999999997","31.160000000001","37.0161000000007","118.603","114.082","123.902999999999","108.086299999999","24.7135300000209","227.46000000005","227.45999999997","227.460000000041","","","",
"Ghana","GHA","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","10299.17","10059.86","10035.4","10828.84","8824.13","9258.88","9471.5","10883.93","9288.24","10237.39","12431.91","10557.81","12064.41","10765.6","10718.43","9832.29","10199.63","10676.96","10021.95","10794.48","13283.940968","10836.64602","12389.5187","11552.0467","11382.796","12483.463","12142.57","12358.376","110461.73","74714.12","86511.65","82885.59","71867.91","87560.58","52043.12","91288.43","78309.07","68825","73683.2","60037.3999999997","59847.5000000003","59847.5","59847.5000000005","","","",
"Guinea","GIN","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","37120","36342.4","36022.1","38812.1","31286.9","33202.5","33967.4","39346.6","34027","36853.2","44925.9","38173.1","43693.5","40995.9","40850.5","37557.7","37973.7","39543.2","37054","39988.6","49423.2","40330.9","46242.3","43269.8","43095","47432.7","46279.3","47116.7","101594","73422.9","68816.8","62324.7","84366.3","59712.5","60460.8","64470.2","65189.4","51365.9","74073.9","63099.9000000005","49936.1","49936.1000000003","49936.0999999998","","","",
"Gambia, The","GMB","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","5.6843418860808E-14","4","8.00000000000006","12","15.9999999999999","20","24","28.0000000000001","32.0000000000001","36.0000000000001","40.0000000000001","44.0000000000001","48.0000000000001","51.9999999999999","55.9999999999999","60","64","67.9999999999999","72.0000000000001","76","80.0000000000001","79.9999999999999","79.9999999999998","80","79.9999999999999","80.0000000000001","79.9999999999999","79.9999999999999","926.552","1516.82","1578.39","2265.29","1936.65","1280.2","1810.7","1659.17","2405.47","2049.13","1741.06","1355.78","1717.17","1717.17","1717.17","","","",
"Guinea-Bissau","GNB","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","5.6843418860808E-14","1","2","3.00000000000006","4","5","6.00000000000011","6.99999999999994","8","9","10","11.0000000000001","12.0000000000001","12.9999999999999","13.9999999999999","14.9999999999998","16.0000000000001","17.0000000000001","18.0000000000001","19","19.9999999999999","20","19.9999999999999","19.9999999999998","19.9999999999999","20","20","19.9999999999999","4723.28","6442.62","5027.03","5392.51","4003.2","9043.91","5129.14","3564.86","8160.13","4389.96","3484.87","2764.29","4864.69","4864.69","4864.69","","","",
"Equatorial Guinea","GNQ","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","-5.32907051820075E-15","0.400000000000006","0.800000000000013","1.20000000000001","1.59999999999999","2.00000000000001","2.40000000000001","2.79999999999999","3.2","3.59999999999999","3.99999999999998","4.4","4.80000000000001","5.19999999999999","5.6","5.99999999999998","6.40000000000001","6.8","7.19999999999999","7.6","7.99999999999998","8.00000000000004","8.00000000000005","8.00000000000004","8.00000000000007","8.00000000000014","8.00000000000012","8.00000000000019","4.2632564145606E-14","2.70006239588838E-13","-7.105427357601E-15","6.32383034826489E-13","1.56319401867222E-13","-1.4210854715202E-14","3.62376795237651E-13","-3.26849658449646E-13","-7.17648163117701E-13","8.5265128291212E-14","-2.91322521661641E-13","6.96331881044898E-13","5.6843418860808E-14","-2.62900812231237E-13","-1.27897692436818E-13","","","",
"Greece","GRC","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","1235.236","1592.5298","1721.5482","1884.9017","1997.8447","1835.8624","1843.2669","1915.0377","2104.7024","2394.8579","2614.4183","2665.3616","2525.9881","2346.19920000001","2709.72510000001","2567.7661","2610.08550000001","2538.02480000001","2623.69260000001","2404.51410000001","2510.4675","2024.55539999999","1893.10309999999","2138.5567","2367.6197","2890.41359999999","3011.8489","3076.1673","6577.76","3609.124","4378.3","1197.064","2517.8836","2447.802","2482.739","2326.23","1175.66059999999","7478.04","1540.306","1663.37300000001","1477.79080000041","1477.79079999953","1477.79079999995","","","",
"Grenada","GRD","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","1.09","1.1202","1.1505","1.18070000000001","1.22099999999999","1.25120000000001","1.2914","1.32169999999999","1.3619","1.3922","1.432","1.46599999999999","1.494","1.52800000000001","1.56599999999999","1.599","1.62899999999999","1.671","1.70099999999999","1.752","1.78200000000001","1.816","1.85400000000001","1.89700000000001","1.93599999999999","1.979","2.01899999999998","2.06099999999998","2.10100000000001","2.15200000000001","2.19199999999999","2.23600000000003","2.28400000000003","2.33700000000002","2.38499999999999","2.42900000000003","2.47499999999998","2.53100000000001","2.57600000000001","2.62200000000005","2.67800000000006","2.67799999999999","2.67800000000004","","","",
"Greenland","GRL","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","-1.4210854715202E-14","1.4210854715202E-14","0","0","0","2.8421709430404E-14","0","0","-2.8421709430404E-14","2.8421709430404E-14","0","-2.8421709430404E-14","0","0","0","0","0","0","0","-2.8421709430404E-14","0","0","0","2.8421709430404E-14","-2.8421709430404E-14","-2.8421709430404E-14","0","-2.8421709430404E-14","17","0","0","-2.8421709430404E-14","0","2.8421709430404E-14","2.8421709430404E-14","0","0","2.8421709430404E-14","-2.8421709430404E-14","-2.27373675443232E-13","1.13686837721616E-13","-2.55795384873636E-13","4.83169060316868E-13","","","",
"Guatemala","GTM","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","1363.964","1721.733","1740.548","1762.726","2144.044","2189.763","1903.246","2287.927","2363.913","3513.936","2942.28","2296.63","4141.38","2875","3283.21","3312.12","3743.87","4175.63","4275.16","3653.05","3678.64","4784.3412","3826.5324","4572.9232","4295.3044","4282.5156","4686.8668","3722.5376","41111.7","4574.12","26253.1","1401.02","8582.52","21738.8","2555.47","15458.4","4583","10630.7","9286.44","12999.4","4998.11","4998.11","4998.11","","","",
"Guam","GUM","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","0","0.200000000000005","0.399999999999999","0.600000000000001","0.800000000000005","1","1.2","1.4","1.6","1.8","2.00000000000001","2.2","2.4","2.6","2.8","3","3.2","3.39999999999999","3.60000000000001","3.8","4","4","4.00000000000001","4.00000000000001","4","4","4","4","-4.21884749357559E-15","-4.44089209850063E-15","9.32587340685131E-15","-1.99840144432528E-15","3.99680288865056E-15","-5.99520433297585E-15","3.99680288865056E-15","2.44249065417534E-15","-5.77315972805081E-15","-1.11022302462516E-15","1.77635683940025E-15","4.88498130835069E-15","9.10382880192628E-15","2.22044604925031E-16","-8.43769498715119E-15","","","",
"Guyana","GUY","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","8247.37","6013.49","7430.43","6477.59","7082.19","8081.09","9379.9","7715.62","9216.63","9834.47","10549.83","9960.82","10578.66","10936.93","9373.94","9931.45","10549.71","12374.2","11124.58","11398.57","12731.03","12245.51","12744.48","13593.61","10765.42","11453.35","11713.12","11787.32","3896.31","47.0000000000005","7","86.0000000000002","290.083","989.146","53.1220000000001","25.0095000000001","19.9999999999993","97.0632000000003","49","583.000000000002","18.0000000000005","18.0000000000005","18","","","",
"High income","HIC","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","594410.7078","587602.59572","629558.85499","594283.4918","611867.6777","617595.2418","710538.64935","703792.8023","674115.98844","772821.50144","828578.96979","824713.08697","742224.11959","767396.02017","736927.84192","781373.16871","804505.02914","830415.5142","894010.99508","999340.86738","967694.3706385","951996.004539","900310.28037","947648.00982","1035642.32682","1040616.39729","1011426.62513","1342875.71406","2501287.42301","1577643.46089","1610975.9553323","1569477.1532887","1997620.199869","2436583.23795","1716674.89144","1345457.3438805","1712688.9565","1493867.534114","1771092.0906427","1617270.835954","1236664.251036","1580893.551036","1580893.551036","","","",
"Hong Kong SAR, China","HKG","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","-5.6843418860808E-14","20.899999999999","38.2999999999996","63.9999999999988","83.5999999999997","130","185","226.999999999999","265.999999999999","331.999999999998","393","376.999999999998","387.999999999999","395","491.000000000001","577","547.999999999998","515.999999999999","453.000000000005","439.999999999995","378.999999999995","357.999999999999","322.999999999998","261.000000000002","208","159.999999999996","159.000000000002","150.999999999997","140.000000000001","147.999999999998","154.999999999999","150.000000000002","143.999999999997","136","128.000000000002","119","124.999999999999","131.000000000001","136.999999999998","144.000000000002","149.999999999999","149.999999999997","150.000000000002","","","",
"Honduras","HND","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","1232.671","1683.677","1787.396","1887.752","2365.681","2492.941","2239.265","2720.557","2854.543","4104.323","3567.38","2973.09","4947.85","3675.81","4173.94","4318.02","4826.15","5337.64","5495.16","4907.77","4991.31","6157.48","5175.98","5964.47","5684.35","5674.1","6091.82","5083.5","10720.2","3052.03","10420.9","761.541999999999","2630.12","9171.53","821.041999999999","8404.76","2269.17","2021.96","2611.9","2430.48999999995","1641.25000000003","1641.24999999998","1641.25","","","",
"Heavily indebted poor countries (HIPC)","HPC","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","2060009.73826667","1364261.06796667","1443186.55366667","1507832.75606667","1329322.63163333","1516033.8417","1419124.56226667","1569605.00423333","1613016.00343333","2005905.09","1832902.3178","1612836.3803","1809397.7871","1799581.4164","1503700.093","1495640.43623333","1429847.51963333","1814442.88963333","1411214.5796","1537420.13346667","2027800.35059","1723515.04672933","2457071.32241067","1679735.41843333","1794847.37705","1850863.69965","1664540.58223667","1618409.13100667","3805518.2546","3070431.1637","3079463.0227","2688329.0796","2812419.4031","3330342.01","2975012.593","3592468.4288","2966441.6641","2979454.0211","2981066.1136","2614141.3977","2826522.9107","3343806.0107","3343806.0107","","","",
"Croatia","HRV","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","166.999999999998","444.125","254.250000000002","317.375000000001","513.500000000002","587.625000000001","689.750000000001","444.875","450.000000000001","587.125000000001","565.250000000002","604.375","825.500000000001","898.625000000004","948.749999999997","982.875000000002","1012","977.124999999999","891.249999999996","872.374999999998","892.505160000002","634.522910000001","329.585219999999","287.902329999999","280.65444","299.42056","324.746669999999","262.952779999998","473.728000000002","88.8000000000002","456.283999999998","202.447000000003","74.6652999999983","284.358999999999","80.5205000000001","61.9792100000027","107.092000000003","169.623400000001","134.101799999999","137.369400000001","89.2999999999997","89.2999999999493","89.2999999999997","","","",
"Haiti","HTI","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","1.13686837721616E-13","0.200000000000728","0.399999999999864","0.599999999999","0.800000000000409","1","1.19999999999982","1.39999999999964","1.60000000000059","1.7999999999995","2","2.19999999999982","2.39999999999941","2.60000000000014","2.79999999999995","3","3.2000000000005","3.40000000000009","3.60000000000025","3.79999999999939","4.0000000000008","3.9777799999996","3.95556000000011","3.9333300000003","3.91110999999955","3.88888999999972","3.86666999999966","3.84444000000053","0","133.057","35.7360999999992","146.491","44.4302000000007","120.771000000001","109.705","118.368000000001","107.369","52.131900000001","144.497000000001","99.3997000000002","82.0666999999992","82.066700000001","82.066700000001","","","",
"Hungary","HUN","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","600.000000000009","650.16","698.723999999987","739.510000000004","786.889999999994","842.500000000009","892.000000000009","944.300000000001","991.999999999993","1050.3","1111.99999999999","1157.2","1200","1232.6","1284.3","1316.99999999999","1349.20000000001","1380.1","1420.69999999999","1459.39999999999","1485.67400000001","1378.09099999999","1046.17400000001","1072.55000000001","1105.36599999999","1182.884","1179.7","1267.016","608.550999999996","709.099999999994","763.162789999992","1066.05300000001","1069.3671","1210.6595","1394.7884","1517.67089000001","1689.54723","1611.82070000001","1729.6955","1752.20910000001","1786.0723","1786.07229999996","1786.07230000002","","","",
